,f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33
10,0.26531831000000006,0.18089415999999997,0.15099187000000003,0.28750865,0.24621160000000017,0.14506591,0.13686772000000005,0.14212804,0.10573952999999996,0.15247583999999992,0.07990028000000002,0.016009190000000003,0.009158590000000008,0.002742010000000001,0.009093679999999995,0.00951158,0.012885190000000001,0.01326424,0.015940879999999994,0.021027160000000003,0.028540889999999992,0.04256317000000002,0.08712567,0.05639673,0.07052071,0.10057977000000003,0.11705261000000004,0.10137633999999997,0.06410116000000002,0.023432280000000014,0.001954740000000001,0.0003665099999999999,0.0006212299999999997,0.0006703958333333336
11,0.03700329999999999,0.03168643,0.034001079999999996,0.07182938000000003,0.06834551999999999,0.04358307,0.047136029999999975,0.049641920000000034,0.040168310000000026,0.05107856000000001,0.0290382,0.011221309999999995,0.00875984,0.0038319000000000005,0.00835048,0.008861640000000004,0.013468379999999993,0.014648360000000001,0.01662121,0.02053483999999999,0.02582396000000002,0.031344020000000014,0.04549040000000001,0.037702309999999996,0.04492500000000002,0.05902069999999998,0.06976664999999999,0.06255151999999999,0.038397550000000016,0.01363673,0.0046735,0.005894380000000002,0.006751209999999999,0.006887666666666666
12,0.20383955000000006,0.13891220999999998,0.11782376000000001,0.21654991999999995,0.19645611,0.11988095999999997,0.10777510000000003,0.11125410000000002,0.08750630000000005,0.11964960000000004,0.06746506000000002,0.016434160000000007,0.01158893999999999,0.006456289999999999,0.01150158,0.011995939999999997,0.01482816000000001,0.015800649999999992,0.01780937000000001,0.02158439999999999,0.027118940000000008,0.03782170000000001,0.06990241,0.04352765000000001,0.051637369999999995,0.07012701,0.08070489999999998,0.06943387000000001,0.04436198000000001,0.017365039999999988,0.004664810000000002,0.004503180000000001,0.004825679999999998,0.004847729166666668
13,0.03868602,0.03310707999999998,0.03595079000000003,0.07832274999999998,0.06868850999999995,0.041989389999999994,0.04476188000000003,0.04678613000000002,0.04245319,0.05076658000000001,0.02970336000000002,0.011527139999999991,0.009402319999999995,0.004031429999999999,0.008875049999999997,0.00930827,0.014047560000000004,0.015025030000000003,0.01638733,0.020086620000000006,0.02542365000000003,0.03088132999999998,0.044591339999999986,0.038563309999999976,0.04565084000000004,0.06034909999999999,0.07078265,0.06233194000000003,0.039871219999999964,0.015617549999999997,0.004997530000000001,0.005692770000000002,0.006435400000000003,0.006588104166666664
14,0.2142120600000001,0.15562098000000005,0.12592719,0.2340119099999999,0.2087063400000001,0.13453255999999994,0.12328072000000008,0.11527067999999993,0.08173881999999998,0.11224018999999999,0.06646673999999998,0.020269210000000003,0.01576982,0.009818860000000002,0.015639260000000002,0.015850970000000006,0.021596520000000004,0.021706869999999993,0.024107209999999994,0.028843389999999993,0.03504752000000001,0.045308859999999986,0.07614752999999999,0.05226123000000002,0.06297327999999996,0.08318969000000004,0.09369182000000002,0.08242444999999994,0.053051259999999996,0.022123410000000007,0.007956099999999995,0.0076029800000000005,0.008096750000000003,0.008214749999999998
15,0.23158419999999993,0.16073236999999999,0.12575542000000006,0.23203470999999998,0.2105518900000001,0.13526130999999997,0.12282160000000003,0.11931792999999992,0.08783648000000001,0.12181746999999993,0.07088508999999997,0.014101670000000002,0.007739080000000001,0.002429500000000001,0.007509900000000002,0.007479259999999999,0.010776709999999997,0.011209949999999998,0.013568389999999996,0.018297530000000003,0.024901110000000008,0.03752309000000001,0.07877323,0.04906287999999999,0.06175989000000002,0.08716090000000001,0.09976677000000002,0.08758495999999996,0.056050710000000004,0.01982338,0.0003925599999999995,-0.0007972800000000003,-0.0006786100000000001,-0.000665395833333333
16,0.05079947999999997,0.04126562000000001,0.04181669000000002,0.0928065,0.09449824000000002,0.06115997999999998,0.06814941999999999,0.0741857,0.06644266999999998,0.08465371000000001,0.046022710000000064,0.015833799999999995,0.013926319999999997,0.008569360000000003,0.014405049999999996,0.015360700000000007,0.021357589999999996,0.023379269999999994,0.026305859999999986,0.03178447000000001,0.03916888,0.04729395000000001,0.06754186,0.06212548000000002,0.07264705,0.09076538,0.10592533,0.09518377000000001,0.06171748000000002,0.028152929999999996,0.01505131,0.016589650000000004,0.018042980000000004,0.018634541666666678
17,0.25839417000000003,0.18234940000000002,0.14908666999999998,0.2826325999999999,0.2480224400000001,0.15694471999999995,0.1410824000000001,0.13406649,0.09612489000000003,0.13039763000000007,0.08030296000000002,0.019287420000000007,0.012752019999999996,0.006662729999999997,0.012335449999999994,0.012638639999999996,0.016439440000000007,0.017244759999999998,0.020157889999999998,0.02560638999999999,0.032933729999999994,0.04817157,0.09641304000000005,0.056456700000000005,0.06912905,0.09594203,0.11009963999999998,0.09730680000000001,0.06265876999999996,0.024078389999999995,0.004696140000000001,0.003705679999999999,0.00399506,0.004052145833333335
18,0.08028374000000003,0.05655767000000001,0.056263159999999965,0.12337195000000006,0.10020826999999999,0.06079709999999998,0.05299249000000003,0.05084095000000002,0.03688716999999999,0.04755833000000001,0.03204019999999999,0.01395801,0.01163298,0.010816199999999998,0.012375559999999999,0.013594029999999995,0.01520117999999999,0.014802899999999999,0.016116789999999995,0.017839210000000005,0.019362539999999998,0.02213142000000001,0.029616180000000006,0.024198420000000005,0.027134379999999986,0.03668470999999999,0.04629631,0.04426526,0.03113432999999999,0.01752191,0.011806829999999999,0.01211795000000001,0.012417890000000004,0.012563520833333336
19,0.15093661000000005,0.10510880000000006,0.08763165,0.1610439500000001,0.14268156999999995,0.08983002000000004,0.08468529,0.0823729,0.06315284999999998,0.08581866999999997,0.04767272000000003,0.010515239999999997,0.006957470000000002,0.0027754299999999997,0.006296219999999998,0.006993769999999998,0.011995680000000002,0.011035320000000005,0.011859550000000002,0.015124810000000006,0.019633710000000006,0.026552379999999966,0.04644688999999999,0.0319472,0.03929150999999998,0.053820870000000014,0.06207357999999998,0.052770170000000005,0.03155234999999999,0.010504789999999996,0.0012438599999999998,0.00033054000000000015,0.0004962799999999999,0.0004477916666666667
20,0.02803171,0.023258209999999998,0.023494970000000007,0.05594611999999999,0.05923450000000001,0.04042568999999999,0.03986717000000001,0.04041203000000002,0.032359139999999974,0.04796024000000001,0.028959939999999986,0.008948450000000002,0.00681924,0.006264939999999999,0.00818513,0.010042660000000002,0.01250105,0.012628860000000006,0.015091309999999993,0.01846158,0.021573599999999988,0.02675884000000002,0.04137816,0.03524057999999999,0.041246660000000004,0.05903000000000001,0.07727237999999999,0.07725013,0.05417064999999998,0.024598659999999998,0.009343440000000001,0.008997560000000005,0.01014824,0.010318520833333332
21,0.24522209000000011,0.17593816000000012,0.14405817000000007,0.2661745900000001,0.23959305999999989,0.1586992099999999,0.1408159,0.13171280999999999,0.09453728000000008,0.12697935000000005,0.08243173000000001,0.02110323000000001,0.014656349999999999,0.008465380000000002,0.01448653,0.014834700000000011,0.019014119999999995,0.020294830000000003,0.02312894999999999,0.02849357000000002,0.03587042,0.04939162999999999,0.09287054000000004,0.05939913999999999,0.07114730000000004,0.09755881999999999,0.11165180999999995,0.09845539999999998,0.06343712000000001,0.024861159999999986,0.006615519999999996,0.0060943,0.00651174,0.0065989375
22,0.07375775,0.049613819999999996,0.04885535000000003,0.11920135999999992,0.09587384,0.05116113999999998,0.045685899999999995,0.04328264,0.029577490000000015,0.03662228,0.023307409999999997,0.009630000000000003,0.007511140000000004,0.006468799999999994,0.008067599999999998,0.009197790000000004,0.010773169999999999,0.009957560000000002,0.011303929999999995,0.012931239999999997,0.014276420000000007,0.016915389999999992,0.024276149999999986,0.01923301000000001,0.02299795000000001,0.03399943,0.045240979999999986,0.04344132000000002,0.029058409999999996,0.014375129999999996,0.007830059999999995,0.007864129999999997,0.008087030000000005,0.008147062500000002
23,0.17359495999999988,0.12615822,0.10597518000000003,0.18957342,0.1694040399999999,0.11195928000000004,0.09839565000000004,0.09327322000000006,0.06676758000000005,0.08886378000000004,0.05799977000000002,0.015713579999999987,0.011224179999999997,0.00629399,0.01070101,0.011117139999999996,0.01524125,0.015243440000000004,0.01691554000000001,0.02059583000000001,0.02546138,0.03479207,0.06501904999999998,0.038708180000000016,0.04439453,0.05915883000000001,0.06691917,0.05871462000000002,0.03729536000000002,0.014055699999999999,0.003604480000000002,0.003542389999999999,0.0039009699999999984,0.003929374999999999
24,0.2667827800000003,0.19006329999999988,0.15313265999999998,0.29010179,0.26082904,0.1640258200000001,0.1454087600000001,0.13835198999999998,0.10205030000000002,0.13914022000000004,0.08284226000000001,0.019088629999999992,0.012280220000000003,0.00578428,0.011729019999999995,0.011884919999999995,0.016374149999999997,0.01703443,0.01998245000000001,0.025731589999999995,0.03345583999999998,0.04786238999999999,0.09307394000000004,0.05987825999999998,0.07529150999999999,0.10582296999999993,0.12184465999999995,0.10697494000000002,0.06865837000000002,0.026086849999999967,0.004390240000000002,0.0030332300000000005,0.003309929999999999,0.003404187500000001
25,0.2211631499999999,0.15095737000000004,0.12140481999999997,0.2187307200000001,0.1937239300000001,0.12712275,0.12021384999999997,0.11862390999999993,0.09415364000000004,0.12900371,0.07283767999999997,0.015587760000000008,0.010198230000000006,0.005290170000000002,0.010073840000000008,0.010272780000000004,0.013641020000000004,0.014213280000000002,0.0163224,0.020657390000000008,0.02681621999999999,0.03838566999999997,0.07337095999999997,0.048380139999999995,0.05938438999999998,0.08148026999999997,0.09308653000000001,0.08025885,0.051186469999999956,0.019326629999999997,0.0029666300000000005,0.00219394,0.0024153499999999993,0.002481708333333333
26,0.19303503999999996,0.13906288999999997,0.11784177,0.21801255000000005,0.19162792999999997,0.11886274999999999,0.10795169999999989,0.10421192000000008,0.07216919000000001,0.10109711999999998,0.06280254999999993,0.01790225000000001,0.013177589999999994,0.00798681,0.012796030000000007,0.01345366,0.017250489999999997,0.017458229999999988,0.019561290000000002,0.023459580000000004,0.028665419999999987,0.038631,0.06967628999999997,0.04315998999999999,0.05090326999999997,0.06828475,0.07744198000000002,0.06797800999999999,0.04314806000000001,0.01683765,0.00487962,0.00476549,0.005143029999999997,0.005189104166666664
27,0.20674021999999997,0.14588891999999995,0.12024487999999996,0.22131496000000012,0.20230719999999994,0.12608787999999993,0.11618933999999995,0.11615641000000002,0.08919919999999998,0.11818168000000004,0.06456396000000003,0.01872005,0.014434189999999989,0.009183309999999998,0.014429660000000006,0.014941520000000007,0.01865946,0.019470919999999996,0.021863300000000002,0.02620695999999998,0.03214425999999999,0.042109919999999995,0.07084558000000003,0.04815490000000002,0.058752339999999986,0.07862952999999999,0.08934823,0.07752106000000002,0.04992031000000001,0.020704469999999992,0.00697095,0.006836139999999999,0.007279239999999997,0.007364354166666667
28,0.20425011999999998,0.14112654000000005,0.11632207,0.21879536000000005,0.19745762000000003,0.12278360000000006,0.11564516999999996,0.11273738,0.08664852000000002,0.11879032,0.06728270999999998,0.01692919999999999,0.01265228999999999,0.007279270000000001,0.012371429999999996,0.013016170000000002,0.01799897,0.018148829999999998,0.02024926,0.024505959999999997,0.030536189999999998,0.04019132999999999,0.06863875,0.04837978000000001,0.058623160000000035,0.07972730999999998,0.09223773999999998,0.07959348000000004,0.04977904999999998,0.01942357000000001,0.005872080000000003,0.00542611,0.005841570000000001,0.006003166666666667
29,0.03558249,0.03084234,0.03313843999999998,0.06748275,0.06489097000000006,0.04265911999999998,0.04591775000000002,0.04780550999999999,0.0397609,0.04965031000000002,0.028892750000000012,0.011966409999999999,0.00977556,0.005301169999999997,0.009544290000000007,0.010043419999999999,0.014407450000000006,0.01548446,0.01728937,0.02087037,0.025594709999999993,0.03057327,0.04292521999999999,0.03627989,0.04262977000000001,0.05504423,0.06452519999999996,0.057652600000000026,0.03575265,0.013503599999999998,0.005322090000000001,0.006365890000000002,0.00707159,0.0072011874999999975
30,0.03627069,0.031006619999999988,0.03355657999999999,0.06934632999999998,0.061191270000000006,0.03876341999999999,0.041585499999999984,0.043052630000000015,0.039781090000000005,0.04701699000000004,0.027025510000000003,0.010243759999999998,0.00834866,0.0032825900000000006,0.007639339999999998,0.00812407,0.012345,0.013143839999999992,0.014250489999999996,0.01758922,0.0224407,0.027398169999999986,0.039448010000000006,0.03456980999999999,0.04117560000000002,0.05479877999999999,0.06424682000000002,0.055549349999999977,0.034619140000000014,0.011916839999999998,0.0019930500000000006,0.0026255400000000013,0.0031804,0.0031954583333333336
31,0.08305872,0.06554967000000002,0.06166287000000001,0.11640882,0.10219483999999998,0.07473089999999999,0.06479518000000002,0.06501923999999998,0.049593170000000006,0.06701805000000001,0.036708439999999995,0.01492943,0.013080829999999993,0.012555229999999999,0.01420263,0.015598999999999995,0.01749742,0.01721927,0.01890215999999999,0.02104459,0.022927309999999985,0.026237499999999983,0.03492047,0.029866249999999997,0.03335609000000002,0.04292977999999999,0.050623580000000015,0.04865965999999999,0.03589020000000001,0.02103663999999999,0.014636750000000002,0.014920979999999997,0.015322050000000005,0.015488958333333339
32,0.28410670999999993,0.20084997999999996,0.16039449000000008,0.2996073400000002,0.2787255099999999,0.17380417,0.16006455,0.15853429000000005,0.11877106999999999,0.16011219000000007,0.08917019,0.022479479999999996,0.015695670000000005,0.009401740000000002,0.015494919999999997,0.01614756000000001,0.020579940000000005,0.022434819999999984,0.026341859999999988,0.03287357,0.04203911,0.05723337000000002,0.10256617999999999,0.07145711,0.08954990000000002,0.12370537999999998,0.14009059000000001,0.12143782000000003,0.07681820999999994,0.029487659999999995,0.00762938,0.006821579999999999,0.007202669999999997,0.007367916666666662
33,0.23941077000000002,0.16225421999999998,0.12684839,0.22447027999999988,0.20299348999999992,0.13429596000000005,0.12519002,0.12364071999999998,0.10094226999999999,0.13572889999999999,0.07631160000000002,0.016089979999999993,0.010601629999999996,0.005815159999999997,0.010799059999999996,0.011387979999999997,0.01433951,0.014489740000000004,0.01627523,0.02051036,0.026559980000000018,0.03887245000000001,0.07787060999999997,0.04953372999999999,0.06139801000000001,0.08506345000000007,0.0967663,0.08420050999999998,0.05460828000000001,0.02079123999999999,0.0020503999999999995,0.0009813999999999997,0.0011756099999999997,0.0012003333333333336
34,0.07840754000000001,0.06036111,0.05656316999999996,0.10692767,0.09909449999999995,0.06973322,0.06062142999999998,0.061447009999999976,0.04812619000000001,0.06210760999999998,0.036894849999999965,0.015217969999999999,0.01331414,0.01275023,0.014269139999999998,0.015555750000000004,0.017349399999999997,0.017083010000000006,0.018600409999999987,0.020522589999999993,0.022148699999999986,0.025254599999999985,0.03430602000000002,0.028283130000000004,0.03008999,0.03820829,0.04577647000000001,0.04416419999999999,0.03276631000000001,0.019928869999999984,0.014701480000000003,0.015007019999999998,0.015414619999999997,0.0153721875
35,0.18898866000000003,0.13368271999999995,0.11592745,0.22290519,0.19215149000000006,0.1150881100000001,0.10350036999999997,0.10069022000000004,0.07278309,0.09981726000000002,0.05824778000000004,0.013202859999999993,0.00800743,0.0031229799999999996,0.007422169999999998,0.008616839999999997,0.011109970000000004,0.011758299999999994,0.01405802,0.01811871000000001,0.023449390000000004,0.03327674000000002,0.06389562000000004,0.039548419999999994,0.04836292000000002,0.06778935999999998,0.07905376,0.06811032999999994,0.04156084999999998,0.013739399999999999,0.00122486,0.0009090199999999996,0.0011130100000000002,0.0011306666666666665
36,0.2097953100000001,0.14629569000000006,0.11630149999999995,0.21638498999999992,0.19371900999999997,0.12199676000000002,0.11058930000000002,0.10735444999999995,0.07824015000000002,0.10890702000000002,0.06441248999999996,0.012616690000000003,0.0066784399999999956,0.0012738700000000003,0.0060330600000000015,0.00597954,0.008943839999999995,0.00947144,0.011852770000000004,0.01606829,0.022095599999999993,0.03295943999999997,0.06824245000000001,0.04359478999999996,0.0554369,0.07889020000000002,0.09052518000000004,0.07886273999999997,0.04957747999999998,0.016541130000000005,-0.0005546100000000002,-0.0014890600000000002,-0.0014051300000000007,-0.0014370208333333336
37,0.32229660000000004,0.21971999000000003,0.1675575899999999,0.31580785000000006,0.28481409,0.1766433099999999,0.16050515000000004,0.15530557999999994,0.11470299000000005,0.16169339000000002,0.09667117999999998,0.01942775999999999,0.011122850000000002,0.004237339999999998,0.010848960000000005,0.01065466,0.01422309000000001,0.015132310000000006,0.018214710000000005,0.02424599999999999,0.033528030000000014,0.05120255,0.10734258,0.06869936000000003,0.09241530000000003,0.13535378,0.15628986000000003,0.13908622000000004,0.09138897,0.03504684000000003,0.0033220299999999993,0.0010543599999999996,0.0011981400000000003,0.0012401250000000001
38,0.02673360000000001,0.022122460000000004,0.022398340000000013,0.05080804000000001,0.05568600999999998,0.03895020000000002,0.037232360000000006,0.04008946,0.03533789,0.04560191999999998,0.029746319999999996,0.012222480000000006,0.01110179,0.011016919999999996,0.01312152,0.015132049999999998,0.01768517,0.017785830000000002,0.020322430000000002,0.02340443999999998,0.02622501000000001,0.031214559999999985,0.04416206000000002,0.039049430000000024,0.04439497000000001,0.060744179999999995,0.07786587,0.07824008000000003,0.05922893000000004,0.03479912,0.023157169999999994,0.02394176000000002,0.025108480000000002,0.02582910416666667
39,0.028133599999999995,0.026187530000000004,0.026482460000000006,0.054060649999999974,0.059203180000000015,0.0490656,0.04564266,0.048827150000000014,0.041086099999999987,0.058520299999999977,0.03417837000000002,0.013962500000000006,0.012669220000000004,0.01253523,0.01478142000000001,0.016923029999999995,0.01984715999999999,0.020419169999999993,0.02331996,0.026994369999999983,0.03047007999999999,0.036001979999999996,0.04964181999999995,0.04444161999999998,0.05099517999999998,0.06788674000000001,0.08419052000000002,0.08566027000000002,0.06607103999999997,0.03915455,0.027436559999999995,0.028517770000000015,0.0299463,0.030747749999999994
40,0.06861763999999998,0.048610930000000004,0.04642527999999999,0.09315449999999997,0.07971743000000005,0.05321698999999998,0.04704387000000002,0.04838628,0.03543445,0.05112744999999999,0.028707040000000003,0.00893627,0.00642478,0.005866189999999998,0.0071650699999999965,0.0084305,0.009962640000000004,0.009529510000000003,0.010794060000000001,0.012531209999999997,0.01397912999999999,0.016352349999999988,0.022922200000000004,0.01913311000000001,0.021836709999999995,0.029660619999999995,0.036562570000000016,0.03389964999999999,0.022692430000000003,0.010597180000000001,0.004618380000000001,0.004486100000000001,0.004766029999999999,0.004671041666666665
41,0.17406312,0.11796297000000008,0.09684943999999994,0.17268846,0.15592669999999997,0.09677356999999999,0.09347013000000003,0.09651505,0.08054419999999995,0.10930335,0.05436846999999997,0.012878330000000002,0.009387500000000002,0.004298640000000001,0.008930599999999997,0.009861949999999994,0.013528050000000003,0.013251479999999998,0.014714779999999993,0.018087699999999998,0.023031970000000023,0.031122739999999986,0.053458919999999986,0.03780650999999999,0.046226699999999996,0.062054769999999995,0.07054287999999997,0.060228480000000036,0.03811985000000001,0.014720330000000005,0.00285954,0.0023105,0.0025481799999999997,0.002573854166666667
42,0.19141947000000006,0.13159747000000002,0.11097095999999995,0.2064802500000001,0.18589412999999996,0.11159089000000005,0.10280443,0.10566109000000001,0.07980054,0.11096083999999996,0.06077516000000002,0.016069290000000003,0.011900399999999995,0.006683620000000002,0.011854799999999997,0.012473259999999996,0.015937279999999995,0.016150019999999998,0.017903039999999985,0.021500170000000006,0.026629199999999992,0.03609879999999999,0.06467499000000002,0.04087509000000002,0.04860188000000001,0.06521708999999999,0.07440218999999998,0.06443769999999999,0.04125095000000001,0.016690939999999998,0.004978030000000001,0.004742980000000001,0.005077460000000002,0.005102000000000001
43,0.21564453000000008,0.15249093,0.12429965000000007,0.22725050000000002,0.20633403999999994,0.13456715000000002,0.11950104,0.11583998,0.08700630999999999,0.11653927999999998,0.07011088000000006,0.017341969999999995,0.01196826,0.0065395700000000015,0.011567390000000006,0.012080129999999998,0.015095209999999994,0.015752949999999995,0.018512620000000007,0.022931050000000012,0.02885328,0.041393889999999996,0.08028138000000001,0.04800099999999997,0.05756874999999999,0.07847256000000001,0.08978673999999992,0.07862376999999998,0.05065256,0.019414079999999997,0.0035657300000000026,0.002986290000000001,0.003246389999999999,0.0032588958333333354
44,0.13972829,0.10979855999999996,0.09145062999999999,0.1766270799999999,0.14939653000000008,0.10687282000000005,0.09598758999999997,0.10309062000000006,0.07984113000000002,0.12083959999999994,0.05800942,0.017604099999999998,0.013178699999999998,0.01183182,0.013711340000000006,0.014756730000000003,0.01701431,0.016961890000000004,0.019318930000000005,0.022419930000000005,0.02581851999999999,0.032404849999999985,0.049738719999999986,0.04201938999999998,0.04626082,0.059500019999999994,0.07207823000000001,0.06755312999999996,0.04655958,0.02268976999999999,0.011859980000000001,0.011742990000000002,0.012128459999999999,0.012263041666666674
45,0.08242355999999999,0.06742497999999997,0.06139158000000001,0.09976603999999994,0.09179220999999999,0.07571989999999998,0.06690338000000001,0.07063393000000001,0.05382272,0.07626760999999997,0.03660274000000001,0.015737300000000006,0.014695140000000002,0.014382169999999993,0.01592006,0.017320939999999996,0.01918922000000001,0.01897648,0.02050519999999999,0.02260866000000001,0.02446006000000001,0.0274416,0.035039689999999984,0.03083369000000002,0.03435493,0.04249609000000001,0.04798028000000001,0.04622245000000002,0.03518584000000002,0.021783160000000006,0.01595925,0.01627204000000001,0.016702339999999993,0.016854125
46,0.25900085000000006,0.17963719,0.15084581000000005,0.2903966,0.24769234000000004,0.14712689000000004,0.13760817999999989,0.13648677999999992,0.09961341000000001,0.13773639000000001,0.07993307999999995,0.018715879999999997,0.012312039999999993,0.006428409999999998,0.012148749999999996,0.012261180000000003,0.01641292999999999,0.017085370000000002,0.01988467,0.024954620000000007,0.032411529999999994,0.045941229999999986,0.08664329999999998,0.05718379999999998,0.07206622999999998,0.10240531999999997,0.11924698000000006,0.10417106999999998,0.06615105999999991,0.025149429999999997,0.005102320000000001,0.004062200000000001,0.004329469999999999,0.00447425
